Wavelength (Angstroms), Normalized intensity, Element
5872.772, 9822, 
5872.774, 9821, 
5872.776, 9819, 
5872.778, 9818, 
5872.78, 9816, 
5872.782, 9815, 
5872.784, 9813, 
5872.786, 9813, 
5872.788, 9812, 
5872.79, 9811, 
5872.792, 9811, 
5872.794, 9811, 
5872.796, 9810, 
5872.798, 9810, 
5872.8, 9810, 
5872.802, 9810, 
5872.804, 9810, 
5872.806, 9811, 
5872.808, 9810, 
5872.81, 9810, 
5872.812, 9810, 
5872.814, 9810, 
5872.816, 9811, 
5872.818, 9811, 
5872.82, 9812, 
5872.822, 9812, 
5872.824, 9812, 
5872.826, 9812, 
5872.828, 9813, 
5872.83, 9813, 
5872.832, 9814, 
5872.834, 9814, 
5872.836, 9814, 
5872.838, 9815, 
5872.84, 9815, 
5872.842, 9815, 
5872.844, 9815, 
5872.846, 9815, 
5872.848, 9815, 
5872.85, 9815, 
5872.852, 9815, 
5872.854, 9815, 
5872.856, 9814, 
5872.858, 9813, 
5872.86, 9813, 
5872.862, 9812, 
5872.864, 9811, 
5872.866, 9809, 
5872.868, 9808, 
5872.87, 9807, 
5872.872, 9805, 
5872.874, 9804, 
5872.876, 9802, 
5872.878, 9801, 
5872.88, 9798, 
5872.882, 9797, 
5872.884, 9795, 
5872.886, 9793, 
5872.888, 9791, 
5872.89, 9790, 
5872.892, 9787, 
5872.894, 9785, 
5872.896, 9783, 
5872.898, 9782, 
5872.9, 9780, 
5872.902, 9779, 
5872.904, 9778, 
5872.906, 9776, 
5872.908, 9775, 
5872.91, 9773, 
5872.912, 9772, 
5872.914, 9771, 
5872.916, 9770, 
5872.918, 9769, 
5872.92, 9769, 
5872.922, 9768, 
5872.924, 9767, 
5872.926, 9767, 
5872.928, 9767, 
5872.93, 9766, 
5872.932, 9766, 
5872.934, 9766, 
5872.936, 9765, 
5872.938, 9764, 
5872.94, 9764, 
5872.942, 9764, 
5872.944, 9764, 
5872.946, 9764, 
5872.948, 9763, 
5872.95, 9763, 
5872.952, 9763, 
5872.954, 9762, 
5872.956, 9762, 
5872.958, 9761, 
5872.96, 9761, 
5872.962, 9761, 
5872.964, 9760, 
5872.966, 9760, 
5872.968, 9760, 
5872.97, 9760, 
5872.972, 9760, 
5872.974, 9760, 
5872.976, 9760, 
5872.978, 9761, 
5872.98, 9761, 
5872.982, 9761, 
5872.984, 9761, 
5872.986, 9761, 
5872.988, 9761, 
5872.99, 9762, 
5872.992, 9762, 
5872.994, 9761, 
5872.996, 9761, 
5872.998, 9761, 
5873.0, 9759, 
5873.002, 9759, 
5873.004, 9758, 
5873.006, 9757, 
5873.008, 9755, 
5873.01, 9753, 
5873.012, 9751, 
5873.014, 9749, 
5873.016, 9746, 
5873.018, 9743, 
5873.02, 9740, 
5873.022, 9737, 
5873.024, 9733, 
5873.026, 9729, 
5873.028, 9725, 
5873.03, 9720, 
5873.032, 9716, 
5873.034, 9711, 
5873.036, 9705, 
5873.038, 9700, 
5873.04, 9694, 
5873.042, 9688, 
5873.044, 9682, 
5873.046, 9676, 
5873.048, 9669, 
5873.05, 9662, 
5873.052, 9655, 
5873.054, 9648, 
5873.056, 9641, 
5873.058, 9633, 
5873.06, 9626, 
5873.062, 9619, 
5873.064, 9611, 
5873.066, 9604, 
5873.068, 9595, 
5873.07, 9588, 
5873.072, 9581, 
5873.074, 9574, 
5873.076, 9568, 
5873.078, 9561, 
5873.08, 9555, 
5873.082, 9549, 
5873.084, 9543, 
5873.086, 9538, 
5873.088, 9533, 
5873.09, 9528, 
5873.092, 9524, 
5873.094, 9520, 
5873.096, 9516, 
5873.098, 9512, 
5873.1, 9508, 
5873.102, 9505, 
5873.104, 9502, 
5873.106, 9499, 
5873.108, 9496, 
5873.11, 9493, 
5873.112, 9490, 
5873.114, 9487, 
5873.116, 9484, 
5873.118, 9480, 
5873.12, 9475, 
5873.122, 9471, 
5873.124, 9465, 
5873.126, 9460, 
5873.128, 9453, 
5873.13, 9446, 
5873.132, 9437, 
5873.134, 9430, 
5873.136, 9426, 
5873.138, 9414, 
5873.14, 9403, 
5873.142, 9390, 
5873.144, 9377, 
5873.146, 9362, 
5873.148, 9345, 
5873.15, 9328, 
5873.152, 9310, 
5873.154, 9292, 
5873.156, 9268, 
5873.158, 9240, 
5873.16, 9208, 
5873.162, 9173, 
5873.164, 9138, 
5873.166, 9096, 
5873.168, 9052, 
5873.17, 9004, 
5873.172, 8955, 
5873.174, 8904, 
5873.176, 8854, 
5873.178, 8804, 
5873.18, 8754, 
5873.182, 8706, 
5873.184, 8658, 
5873.186, 8610, 
5873.188, 8560, 
5873.19, 8511, 
5873.192, 8462, 
5873.194, 8417, 
5873.196, 8379, 
5873.198, 8346, 
5873.2, 8316, 
5873.202, 8290, 
5873.204, 8268, 
5873.206, 8249, 
5873.208, 8233, 
5873.21, 8224, 
5873.212, 8220, 
5873.214, 8228, 
5873.216, 8244, 
5873.218, 8263, 
5873.22, 8285, 
5873.222, 8308, 
5873.224, 8335, 
5873.226, 8366, 
5873.228, 8403, 
5873.23, 8443, 
5873.232, 8487, 
5873.234, 8532, 
5873.236, 8580, 
5873.238, 8629, 
5873.24, 8681, 
5873.242, 8734, 
5873.244, 8788, 
5873.246, 8842, 
5873.248, 8894, 
5873.25, 8946, 
5873.252, 8994, 
5873.254, 9043, 
5873.256, 9089, 
5873.258, 9135, 
5873.26, 9179, 
5873.262, 9220, 
5873.264, 9260, 
5873.266, 9297, 
5873.268, 9332, 
5873.27, 9364, 
5873.272, 9396, 
5873.274, 9425, 
5873.276, 9453, 
5873.278, 9480, 
5873.28, 9504, 
5873.282, 9527, 
5873.284, 9548, 
5873.286, 9568, 
5873.288, 9587, 
5873.29, 9606, 
5873.292, 9624, 
5873.294, 9641, 
5873.296, 9656, 
5873.298, 9671, 
5873.3, 9684, 
5873.302, 9697, 
5873.304, 9710, 
5873.306, 9721, 
5873.308, 9733, 
5873.31, 9743, 
5873.312, 9753, 
5873.314, 9762, 
5873.316, 9770, 
5873.318, 9777, 
5873.32, 9785, 
5873.322, 9792, 
5873.324, 9799, 
5873.326, 9804, 
5873.328, 9808, 
5873.33, 9813, 
5873.332, 9818, 
5873.334, 9823, 
5873.336, 9827, 
5873.338, 9831, 
5873.34, 9834, 
5873.342, 9837, 
5873.344, 9840, 
5873.346, 9843, 
5873.348, 9846, 
5873.35, 9848, 
5873.352, 9850, 
5873.354, 9852, 
5873.356, 9853, 
5873.358, 9855, 
5873.36, 9856, 
5873.362, 9857, 
5873.364, 9858, 
5873.366, 9859, 
5873.368, 9859, 
5873.37, 9860, 
5873.372, 9860, 
5873.374, 9860, 
5873.376, 9861, 
5873.378, 9861, 
5873.38, 9861, 
5873.382, 9861, 
5873.384, 9861, 
5873.386, 9861, 
5873.388, 9861, 
5873.39, 9860, 
5873.392, 9860, 
5873.394, 9860, 
