Wavelength (Angstroms), Normalized intensity, Element
5169.83, 9504, 
5169.832, 9504, 
5169.834, 9504, 
5169.836, 9503, 
5169.838, 9502, 
5169.84, 9502, 
5169.842, 9502, 
5169.844, 9502, 
5169.846, 9502, 
5169.848, 9501, 
5169.85, 9501, 
5169.852, 9500, 
5169.854, 9499, 
5169.856, 9498, 
5169.858, 9497, 
5169.86, 9496, 
5169.862, 9496, 
5169.864, 9495, 
5169.866, 9493, 
5169.868, 9492, 
5169.87, 9491, 
5169.872, 9490, 
5169.874, 9488, 
5169.876, 9487, 
5169.878, 9486, 
5169.88, 9485, 
5169.882, 9484, 
5169.884, 9483, 
5169.886, 9482, 
5169.888, 9481, 
5169.89, 9480, 
5169.892, 9478, 
5169.894, 9478, 
5169.896, 9477, 
5169.898, 9476, 
5169.9, 9475, 
5169.902, 9474, 
5169.904, 9473, 
5169.906, 9472, 
5169.908, 9471, 
5169.91, 9469, 
5169.912, 9468, 
5169.914, 9466, 
5169.916, 9466, 
5169.918, 9465, 
5169.92, 9464, 
5169.922, 9464, 
5169.924, 9463, 
5169.926, 9462, 
5169.928, 9461, 
5169.93, 9461, 
5169.932, 9461, 
5169.934, 9461, 
5169.936, 9461, 
5169.938, 9461, 
5169.94, 9461, 
5169.942, 9462, 
5169.944, 9461, 
5169.946, 9461, 
5169.948, 9461, 
5169.95, 9461, 
5169.952, 9461, 
5169.954, 9460, 
5169.956, 9460, 
5169.958, 9459, 
5169.96, 9459, 
5169.962, 9458, 
5169.964, 9457, 
5169.966, 9457, 
5169.968, 9456, 
5169.97, 9455, 
5169.972, 9454, 
5169.974, 9453, 
5169.976, 9452, 
5169.978, 9451, 
5169.98, 9449, 
5169.982, 9447, 
5169.984, 9445, 
5169.986, 9444, 
5169.988, 9442, 
5169.99, 9441, 
5169.992, 9439, 
5169.994, 9438, 
5169.996, 9436, 
5169.998, 9434, 
5170.0, 9434, 
5170.002, 9433, 
5170.004, 9431, 
5170.006, 9430, 
5170.008, 9429, 
5170.01, 9428, 
5170.012, 9427, 
5170.014, 9426, 
5170.016, 9425, 
5170.018, 9424, 
5170.02, 9423, 
5170.022, 9422, 
5170.024, 9420, 
5170.026, 9418, 
5170.028, 9417, 
5170.03, 9415, 
5170.032, 9414, 
5170.034, 9412, 
5170.036, 9410, 
5170.038, 9408, 
5170.04, 9406, 
5170.042, 9404, 
5170.044, 9402, 
5170.046, 9400, 
5170.048, 9398, 
5170.05, 9397, 
5170.052, 9395, 
5170.054, 9393, 
5170.056, 9391, 
5170.058, 9390, 
5170.06, 9389, 
5170.062, 9387, 
5170.064, 9386, 
5170.066, 9385, 
5170.068, 9383, 
5170.07, 9382, 
5170.072, 9381, 
5170.074, 9380, 
5170.076, 9379, 
5170.078, 9378, 
5170.08, 9377, 
5170.082, 9376, 
5170.084, 9376, 
5170.086, 9375, 
5170.088, 9375, 
5170.09, 9375, 
5170.092, 9375, 
5170.094, 9375, 
5170.096, 9375, 
5170.098, 9375, 
5170.1, 9376, 
5170.102, 9377, 
5170.104, 9378, 
5170.106, 9379, 
5170.108, 9381, 
5170.11, 9382, 
5170.112, 9384, 
5170.114, 9387, 
5170.116, 9389, 
5170.118, 9392, 
5170.12, 9395, 
5170.122, 9398, 
5170.124, 9402, 
5170.126, 9405, 
5170.128, 9408, 
5170.13, 9412, 
5170.132, 9415, 
5170.134, 9419, 
5170.136, 9423, 
5170.138, 9427, 
5170.14, 9430, 
5170.142, 9434, 
5170.144, 9437, 
5170.146, 9440, 
5170.148, 9444, 
5170.15, 9447, 
5170.152, 9450, 
5170.154, 9452, 
5170.156, 9455, 
5170.158, 9457, 
5170.16, 9459, 
5170.162, 9461, 
5170.164, 9464, 
5170.166, 9466, 
5170.168, 9468, 
5170.17, 9470, 
5170.172, 9471, 
5170.174, 9473, 
5170.176, 9474, 
5170.178, 9475, 
5170.18, 9477, 
5170.182, 9477, 
5170.184, 9478, 
5170.186, 9478, 
5170.188, 9478, 
5170.19, 9477, 
5170.192, 9477, 
5170.194, 9477, 
5170.196, 9476, 
5170.198, 9475, 
5170.2, 9474, 
5170.202, 9473, 
5170.204, 9472, 
5170.206, 9470, 
5170.208, 9469, 
5170.21, 9468, 
5170.212, 9467, 
5170.214, 9466, 
5170.216, 9465, 
5170.218, 9463, 
5170.22, 9462, 
5170.222, 9461, 
5170.224, 9460, 
5170.226, 9460, 
5170.228, 9459, 
5170.23, 9458, 
5170.232, 9457, 
5170.234, 9457, 
5170.236, 9457, 
5170.238, 9457, 
5170.24, 9457, 
5170.242, 9457, 
5170.244, 9457, 
5170.246, 9458, 
5170.248, 9458, 
5170.25, 9459, 
5170.252, 9460, 
5170.254, 9461, 
5170.256, 9461, 
